set_1_0005.jpg,92001,"{}",7,4,"{""name"":""rect"",""x"":36,""y"":603,""width"":280,""height"":273}","{}"
set_1_0005.jpg,92001,"{}",7,5,"{""name"":""rect"",""x"":355,""y"":909,""width"":325,""height"":158}","{}"
set_1_0005.jpg,92001,"{}",7,6,"{""name"":""rect"",""x"":43,""y"":933,""width"":206,""height"":147}","{}"
set_1_0006.jpg,83803,"{}",4,0,"{""name"":""rect"",""x"":167,""y"":133,""width"":189,""height"":214}","{}"
set_1_0006.jpg,83803,"{}",4,1,"{""name"":""rect"",""x"":361,""y"":98,""width"":177,""height"":201}","{}"
set_1_0006.jpg,83803,"{}",4,2,"{""name"":""rect"",""x"":685,""y"":314,""width"":222,""height"":263}","{}"
set_1_0006.jpg,83803,"{}",4,3,"{""name"":""rect"",""x"":636,""y"":617,""width"":304,""height"":187}","{}"
set_1_0007.jpg,162527,"{}",9,0,"{""name"":""rect"",""x"":461,""y"":300,""width"":202,""height"":180}","{}"
set_1_0007.jpg,162527,"{}",9,1,"{""name"":""rect"",""x"":697,""y"":350,""width"":161,""height"":226}","{}"
set_1_0007.jpg,162527,"{}",9,2,"{""name"":""rect"",""x"":680,""y"":55,""width"":232,""height"":260}","{}"
set_1_0007.jpg,162527,"{}",9,3,"{""name"":""rect"",""x"":375,""y"":110,""width"":192,""height"":167}","{}"
set_1_0007.jpg,162527,"{}",9,4,"{""name"":""rect"",""x"":168,""y"":54,""width"":200,""height"":183}","{}"
set_1_0007.jpg,162527,"{}",9,5,"{""name"":""rect"",""x"":319,""y"":-1,""width"":211,""height"":118}","{}"
set_1_0007.jpg,162527,"{}",9,6,"{""name"":""rect"",""x"":21,""y"":349,""width"":262,""height"":192}","{}"
set_1_0007.jpg,162527,"{}",9,7,"{""name"":""rect"",""x"":201,""y"":862,""width"":317,""height"":131}","{}"
set_1_0007.jpg,162527,"{}",9,8,"{""name"":""rect"",""x"":350,""y"":1011,""width"":255,""height"":58}","{}"
set_1_0008.jpg,74259,"{}",13,0,"{""name"":""rect"",""x"":459,""y"":394,""width"":207,""height"":208}","{}"
set_1_0008.jpg,74259,"{}",13,1,"{""name"":""rect"",""x"":798,""y"":388,""width"":230,""height"":199}","{}"
set_1_0008.jpg,74259,"{}",13,2,"{""name"":""rect"",""x"":87,""y"":744,""width"":238,""height"":143}","{}"
set_1_0008.jpg,74259,"{}",13,3,"{""name"":""rect"",""x"":2,""y"":824,""width"":177,""height"":191}","{}"
set_1_0008.jpg,74259,"{}",13,4,"{""name"":""rect"",""x"":472,""y"":791,""width"":293,""height"":179}","{}"
set_1_0008.jpg,74259,"{}",13,5,"{""name"":""rect"",""x"":566,""y"":931,""width"":263,""height"":138}","{}"
set_1_0008.jpg,74259,"{}",13,6,"{""name"":""rect"",""x"":1240,""y"":594,""width"":220,""height"":232}","{}"
set_1_0008.jpg,74259,"{}",13,7,"{""name"":""rect"",""x"":367,""y"":124,""width"":189,""height"":189}","{}"
set_1_0008.jpg,74259,"{}",13,8,"{""name"":""rect"",""x"":11,""y"":207,""width"":222,""height"":170}","{}"
set_1_0008.jpg,74259,"{}",13,9,"{""name"":""rect"",""x"":206,""y"":4,""width"":176,""height"":163}","{}"
set_1_0008.jpg,74259,"{}",13,10,"{""name"":""rect"",""x"":36,""y"":1,""width"":177,""height"":150}","{}"
set_1_0008.jpg,74259,"{}",13,11,"{""name"":""rect"",""x"":6,""y"":448,""width"":143,""height"":216}","{}"
set_1_0008.jpg,74259,"{}",13,12,"{""name"":""rect"",""x"":605,""y"":637,""width"":231,""height"":137}","{}"
set_1_0009.jpg,71740,"{}",17,0,"{""name"":""rect"",""x"":821,""y"":411,""width"":224,""height"":183}","{}"
set_1_0009.jpg,71740,"{}",17,1,"{""name"":""rect"",""x"":1014,""y"":709,""width"":316,""height"":185}","{}"
set_1_0009.jpg,71740,"{}",17,2,"{""name"":""rect"",""x"":1230,""y"":566,""width"":233,""height"":245}","{}"
set_1_0009.jpg,71740,"{}",17,3,"{""name"":""rect"",""x"":850,""y"":73,""width"":241,""height"":226}","{}"
set_1_0009.jpg,71740,"{}",17,4,"{""name"":""rect"",""x"":628,""y"":11,""width"":188,""height"":241}","{}"
set_1_0009.jpg,71740,"{}",17,5,"{""name"":""rect"",""x"":669,""y"":218,""width"":212,""height"":291}","{}"
set_1_0009.jpg,71740,"{}",17,6,"{""name"":""rect"",""x"":248,""y"":285,""width"":220,""height"":213}","{}"
set_1_0009.jpg,71740,"{}",17,7,"{""name"":""rect"",""x"":194,""y"":631,""width"":338,""height"":251}","{}"
set_1_0009.jpg,71740,"{}",17,8,"{""name"":""rect"",""x"":493,""y"":692,""width"":275,""height"":194}","{}"
set_1_0009.jpg,71740,"{}",17,9,"{""name"":""rect"",""x"":455,""y"":886,""width"":255,""height"":120}","{}"
set_1_0009.jpg,71740,"{}",17,10,"{""name"":""rect"",""x"":509,""y"":1014,""width"":225,""height"":62}","{}"
set_1_0009.jpg,71740,"{}",17,11,"{""name"":""rect"",""x"":242,""y"":990,""width"":179,""height"":87}","{}"
set_1_0009.jpg,71740,"{}",17,12,"{""name"":""rect"",""x"":0,""y"":808,""width"":120,""height"":183}","{}"
set_1_0009.jpg,71740,"{}",17,13,"{""name"":""rect"",""x"":14,""y"":206,""width"":223,""height"":183}","{}"
set_1_0009.jpg,71740,"{}",17,14,"{""name"":""rect"",""x"":0,""y"":85,""width"":106,""height"":201}","{}"
set_1_0009.jpg,71740,"{}",17,15,"{""name"":""rect"",""x"":343,""y"":143,""width"":223,""height"":191}","{}"
set_1_0009.jpg,71740,"{}",17,16,"{""name"":""rect"",""x"":368,""y"":5,""width"":195,""height"":130}","{}"
set_1_0010.jpg,116662,"{}",20,0,"{""name"":""rect"",""x"":521,""y"":182,""width"":164,""height"":187}","{}"
set_1_0010.jpg,116662,"{}",20,1,"{""name"":""rect"",""x"":796,""y"":400,""width"":264,""height"":196}","{}"
set_1_0010.jpg,116662,"{}",20,2,"{""name"":""rect"",""x"":674,""y"":563,""width"":237,""height"":217}","{}"
set_1_0010.jpg,116662,"{}",20,3,"{""name"":""rect"",""x"":1087,""y"":680,""width"":188,""height"":229}","{}"
set_1_0010.jpg,116662,"{}",20,4,"{""name"":""rect"",""x"":1212,""y"":589,""width"":209,""height"":189}","{}"
set_1_0010.jpg,116662,"{}",20,5,"{""name"":""rect"",""x"":1376,""y"":660,""width"":172,""height"":167}","{}"
set_1_0010.jpg,116662,"{}",20,6,"{""name"":""rect"",""x"":603,""y"":732,""width"":228,""height"":256}","{}"
set_1_0010.jpg,116662,"{}",20,7,"{""name"":""rect"",""x"":438,""y"":847,""width"":283,""height"":164}","{}"
set_1_0010.jpg,116662,"{}",20,8,"{""name"":""rect"",""x"":421,""y"":1010,""width"":235,""height"":65}","{}"
set_1_0010.jpg,116662,"{}",20,9,"{""name"":""rect"",""x"":259,""y"":971,""width"":150,""height"":107}","{}"
set_1_0010.jpg,116662,"{}",20,10,"{""name"":""rect"",""x"":5,""y"":827,""width"":159,""height"":203}","{}"
set_1_0010.jpg,116662,"{}",20,11,"{""name"":""rect"",""x"":1,""y"":658,""width"":191,""height"":183}","{}"
set_1_0010.jpg,116662,"{}",20,12,"{""name"":""rect"",""x"":1,""y"":436,""width"":119,""height"":206}","{}"
set_1_0010.jpg,116662,"{}",20,13,"{""name"":""rect"",""x"":362,""y"":119,""width"":199,""height"":205}","{}"
set_1_0010.jpg,116662,"{}",20,14,"{""name"":""rect"",""x"":733,""y"":176,""width"":266,""height"":173}","{}"
set_1_0010.jpg,116662,"{}",20,15,"{""name"":""rect"",""x"":668,""y"":40,""width"":169,""height"":243}","{}"
set_1_0010.jpg,116662,"{}",20,16,"{""name"":""rect"",""x"":213,""y"":59,""width"":195,""height"":266}","{}"
set_1_0010.jpg,116662,"{}",20,17,"{""name"":""rect"",""x"":8,""y"":230,""width"":241,""height"":169}","{}"
set_1_0010.jpg,116662,"{}",20,18,"{""name"":""rect"",""x"":2,""y"":89,""width"":175,""height"":214}","{}"
set_1_0010.jpg,116662,"{}",20,19,"{""name"":""rect"",""x"":33,""y"":6,""width"":232,""height"":79}","{}"
set_1_0011.jpg,115930,"{}",17,0,"{""name"":""rect"",""x"":169,""y"":232,""width"":226,""height"":173}","{}"
set_1_0011.jpg,115930,"{}",17,1,"{""name"":""rect"",""x"":2,""y"":426,""width"":250,""height"":195}","{}"
set_1_0011.jpg,115930,"{}",17,2,"{""name"":""rect"",""x"":2,""y"":662,""width"":215,""height"":143}","{}"
set_1_0011.jpg,115930,"{}",17,3,"{""name"":""rect"",""x"":0,""y"":797,""width"":132,""height"":201}","{}"
set_1_0011.jpg,115930,"{}",17,4,"{""name"":""rect"",""x"":392,""y"":929,""width"":228,""height"":140}","{}"
set_1_0011.jpg,115930,"{}",17,5,"{""name"":""rect"",""x"":471,""y"":814,""width"":240,""height"":217}","{}"
set_1_0011.jpg,115930,"{}",17,6,"{""name"":""rect"",""x"":253,""y"":986,""width"":131,""height"":87}","{}"
set_1_0011.jpg,115930,"{}",17,7,"{""name"":""rect"",""x"":680,""y"":563,""width"":218,""height"":195}","{}"
set_1_0011.jpg,115930,"{}",17,8,"{""name"":""rect"",""x"":748,""y"":148,""width"":291,""height"":189}","{}"
set_1_0011.jpg,115930,"{}",17,9,"{""name"":""rect"",""x"":651,""y"":60,""width"":252,""height"":234}","{}"
set_1_0011.jpg,115930,"{}",17,10,"{""name"":""rect"",""x"":395,""y"":252,""width"":219,""height"":197}","{}"
set_1_0011.jpg,115930,"{}",17,11,"{""name"":""rect"",""x"":351,""y"":112,""width"":191,""height"":150}","{}"
set_1_0011.jpg,115930,"{}",17,12,"{""name"":""rect"",""x"":248,""y"":2,""width"":213,""height"":83}","{}"
set_1_0011.jpg,115930,"{}",17,13,"{""name"":""rect"",""x"":1008,""y"":373,""width"":261,""height"":207}","{}"
set_1_0011.jpg,115930,"{}",17,14,"{""name"":""rect"",""x"":1101,""y"":624,""width"":309,""height"":249}","{}"
set_1_0011.jpg,115930,"{}",17,15,"{""name"":""rect"",""x"":888,""y"":602,""width"":196,""height"":266}","{}"
set_1_0011.jpg,115930,"{}",17,16,"{""name"":""rect"",""x"":497,""y"":39,""width"":309,""height"":150}","{}"
set_1_0012.jpg,109820,"{}",21,0,"{""name"":""rect"",""x"":614,""y"":317,""width"":266,""height"":196}","{}"
set_1_0012.jpg,109820,"{}",21,1,"{""name"":""rect"",""x"":701,""y"":585,""width"":255,""height"":155}","{}"
set_1_0012.jpg,109820,"{}",21,2,"{""name"":""rect"",""x"":651,""y"":725,""width"":319,""height"":175}","{}"
set_1_0012.jpg,109820,"{}",21,3,"{""name"":""rect"",""x"":442,""y"":572,""width"":241,""height"":220}","{}"
set_1_0012.jpg,109820,"{}",21,4,"{""name"":""rect"",""x"":531,""y"":456,""width"":215,""height"":229}","{}"
set_1_0012.jpg,109820,"{}",21,5,"{""name"":""rect"",""x"":266,""y"":362,""width"":208,""height"":171}","{}"
set_1_0012.jpg,109820,"{}",21,6,"{""name"":""rect"",""x"":331,""y"":124,""width"":253,""height"":217}","{}"
set_1_0012.jpg,109820,"{}",21,7,"{""name"":""rect"",""x"":290,""y"":4,""width"":278,""height"":173}","{}"
set_1_0012.jpg,109820,"{}",21,8,"{""name"":""rect"",""x"":33,""y"":108,""width"":244,""height"":224}","{}"
set_1_0012.jpg,109820,"{}",21,9,"{""name"":""rect"",""x"":14,""y"":435,""width"":231,""height"":161}","{}"
set_1_0012.jpg,109820,"{}",21,10,"{""name"":""rect"",""x"":223,""y"":715,""width"":307,""height"":141}","{}"
set_1_0012.jpg,109820,"{}",21,11,"{""name"":""rect"",""x"":104,""y"":811,""width"":280,""height"":183}","{}"
set_1_0012.jpg,109820,"{}",21,12,"{""name"":""rect"",""x"":7,""y"":704,""width"":170,""height"":230}","{}"
set_1_0012.jpg,109820,"{}",21,13,"{""name"":""rect"",""x"":343,""y"":917,""width"":195,""height"":154}","{}"
set_1_0012.jpg,109820,"{}",21,14,"{""name"":""rect"",""x"":512,""y"":983,""width"":175,""height"":88}","{}"
set_1_0012.jpg,109820,"{}",21,15,"{""name"":""rect"",""x"":1062,""y"":372,""width"":300,""height"":236}","{}"
set_1_0012.jpg,109820,"{}",21,16,"{""name"":""rect"",""x"":967,""y"":197,""width"":282,""height"":212}","{}"
set_1_0012.jpg,109820,"{}",21,17,"{""name"":""rect"",""x"":760,""y"":175,""width"":277,""height"":196}","{}"
set_1_0012.jpg,109820,"{}",21,18,"{""name"":""rect"",""x"":670,""y"":93,""width"":229,""height"":220}","{}"
set_1_0012.jpg,109820,"{}",21,19,"{""name"":""rect"",""x"":522,""y"":47,""width"":259,""height"":164}","{}"
set_1_0012.jpg,109820,"{}",21,20,"{""name"":""rect"",""x"":560,""y"":-1,""width"":268,""height"":76}","{}"
set_1_0013.jpg,119468,"{}",20,0,"{""name"":""rect"",""x"":429,""y"":402,""width"":267,""height"":137}","{}"
set_1_0013.jpg,119468,"{}",20,1,"{""name"":""rect"",""x"":764,""y"":574,""width"":182,""height"":208}","{}"
set_1_0013.jpg,119468,"{}",20,2,"{""name"":""rect"",""x"":922,""y"":454,""width"":141,""height"":199}","{}"
set_1_0013.jpg,119468,"{}",20,3,"{""name"":""rect"",""x"":1204,""y"":720,""width"":240,""height"":252}","{}"
set_1_0013.jpg,119468,"{}",20,4,"{""name"":""rect"",""x"":1312,""y"":545,""width"":217,""height"":171}","{}"
set_1_0013.jpg,119468,"{}",20,5,"{""name"":""rect"",""x"":1264,""y"":376,""width"":214,""height"":172}","{}"
set_1_0013.jpg,119468,"{}",20,6,"{""name"":""rect"",""x"":451,""y"":540,""width"":284,""height"":182}","{}"
set_1_0013.jpg,119468,"{}",20,7,"{""name"":""rect"",""x"":915,""y"":169,""width"":170,""height"":217}","{}"
set_1_0013.jpg,119468,"{}",20,8,"{""name"":""rect"",""x"":766,""y"":120,""width"":183,""height"":243}","{}"
set_1_0013.jpg,119468,"{}",20,9,"{""name"":""rect"",""x"":556,""y"":188,""width"":195,""height"":187}","{}"
set_1_0013.jpg,119468,"{}",20,10,"{""name"":""rect"",""x"":456,""y"":46,""width"":314,""height"":177}","{}"
set_1_0013.jpg,119468,"{}",20,11,"{""name"":""rect"",""x"":335,""y"":117,""width"":212,""height"":190}","{}"
set_1_0013.jpg,119468,"{}",20,12,"{""name"":""rect"",""x"":169,""y"":219,""width"":254,""height"":178}","{}"
set_1_0013.jpg,119468,"{}",20,13,"{""name"":""rect"",""x"":232,""y"":723,""width"":300,""height"":147}","{}"
set_1_0013.jpg,119468,"{}",20,14,"{""name"":""rect"",""x"":429,""y"":734,""width"":294,""height"":194}","{}"
set_1_0013.jpg,119468,"{}",20,15,"{""name"":""rect"",""x"":480,""y"":886,""width"":228,""height"":171}","{}"
set_1_0013.jpg,119468,"{}",20,16,"{""name"":""rect"",""x"":242,""y"":0,""width"":207,""height"":94}","{}"
set_1_0013.jpg,119468,"{}",20,17,"{""name"":""rect"",""x"":13,""y"":360,""width"":265,""height"":261}","{}"
set_1_0013.jpg,119468,"{}",20,18,"{""name"":""rect"",""x"":5,""y"":141,""width"":131,""height"":212}","{}"
set_1_0013.jpg,119468,"{}",20,19,"{""name"":""rect"",""x"":6,""y"":898,""width"":188,""height"":173}","{}"
set_1_0014.jpg,111264,"{}",21,0,"{""name"":""rect"",""x"":441,""y"":586,""width"":255,""height"":224}","{}"
set_1_0014.jpg,111264,"{}",21,1,"{""name"":""rect"",""x"":719,""y"":661,""width"":169,""height"":237}","{}"
set_1_0014.jpg,111264,"{}",21,2,"{""name"":""rect"",""x"":432,""y"":853,""width"":246,""height"":189}","{}"
set_1_0014.jpg,111264,"{}",21,3,"{""name"":""rect"",""x"":583,""y"":465,""width"":207,""height"":199}","{}"
set_1_0014.jpg,111264,"{}",21,4,"{""name"":""rect"",""x"":791,""y"":444,""width"":176,""height"":215}","{}"
set_1_0014.jpg,111264,"{}",21,5,"{""name"":""rect"",""x"":586,""y"":312,""width"":267,""height"":164}","{}"
set_1_0014.jpg,111264,"{}",21,6,"{""name"":""rect"",""x"":1038,""y"":366,""width"":231,""height"":170}","{}"
set_1_0014.jpg,111264,"{}",21,7,"{""name"":""rect"",""x"":1263,""y"":401,""width"":205,""height"":185}","{}"
set_1_0014.jpg,111264,"{}",21,8,"{""name"":""rect"",""x"":1300,""y"":559,""width"":249,""height"":167}","{}"
set_1_0014.jpg,111264,"{}",21,9,"{""name"":""rect"",""x"":940,""y"":203,""width"":181,""height"":190}","{}"
set_1_0014.jpg,111264,"{}",21,10,"{""name"":""rect"",""x"":769,""y"":39,""width"":229,""height"":177}","{}"
set_1_0014.jpg,111264,"{}",21,11,"{""name"":""rect"",""x"":615,""y"":94,""width"":173,""height"":217}","{}"
set_1_0014.jpg,111264,"{}",21,12,"{""name"":""rect"",""x"":324,""y"":128,""width"":225,""height"":202}","{}"
set_1_0014.jpg,111264,"{}",21,13,"{""name"":""rect"",""x"":398,""y"":18,""width"":270,""height"":136}","{}"
set_1_0014.jpg,111264,"{}",21,14,"{""name"":""rect"",""x"":154,""y"":4,""width"":189,""height"":146}","{}"
set_1_0014.jpg,111264,"{}",21,15,"{""name"":""rect"",""x"":22,""y"":297,""width"":285,""height"":183}","{}"
set_1_0014.jpg,111264,"{}",21,16,"{""name"":""rect"",""x"":7,""y"":709,""width"":188,""height"":176}","{}"
set_1_0014.jpg,111264,"{}",21,17,"{""name"":""rect"",""x"":5,""y"":890,""width"":219,""height"":156}","{}"
set_1_0014.jpg,111264,"{}",21,18,"{""name"":""rect"",""x"":349,""y"":1012,""width"":167,""height"":63}","{}"
set_1_0014.jpg,111264,"{}",21,19,"{""name"":""rect"",""x"":2,""y"":351,""width"":102,""height"":189}","{}"
set_1_0014.jpg,111264,"{}",21,20,"{""name"":""rect"",""x"":0,""y"":548,""width"":107,""height"":134}","{}"
set_1_0015.jpg,120396,"{}",28,0,"{""name"":""rect"",""x"":619,""y"":459,""width"":195,""height"":213}","{}"
set_1_0015.jpg,120396,"{}",28,1,"{""name"":""rect"",""x"":852,""y"":465,""width"":253,""height"":171}","{}"
set_1_0015.jpg,120396,"{}",28,2,"{""name"":""rect"",""x"":1192,""y"":605,""width"":236,""height"":188}","{}"
set_1_0015.jpg,120396,"{}",28,3,"{""name"":""rect"",""x"":857,""y"":716,""width"":260,""height"":247}","{}"
set_1_0015.jpg,120396,"{}",28,4,"{""name"":""rect"",""x"":690,""y"":687,""width"":202,""height"":253}","{}"
set_1_0015.jpg,120396,"{}",28,5,"{""name"":""rect"",""x"":492,""y"":780,""width"":206,""height"":164}","{}"
set_1_0015.jpg,120396,"{}",28,6,"{""name"":""rect"",""x"":425,""y"":668,""width"":283,""height"":114}","{}"
set_1_0015.jpg,120396,"{}",28,7,"{""name"":""rect"",""x"":392,""y"":462,""width"":209,""height"":225}","{}"
set_1_0015.jpg,120396,"{}",28,8,"{""name"":""rect"",""x"":7,""y"":660,""width"":159,""height"":213}","{}"
set_1_0015.jpg,120396,"{}",28,9,"{""name"":""rect"",""x"":2,""y"":878,""width"":196,""height"":170}","{}"
set_1_0015.jpg,120396,"{}",28,10,"{""name"":""rect"",""x"":6,""y"":412,""width"":219,""height"":207}","{}"
set_1_0015.jpg,120396,"{}",28,11,"{""name"":""rect"",""x"":241,""y"":326,""width"":207,""height"":255}","{}"
set_1_0015.jpg,120396,"{}",28,12,"{""name"":""rect"",""x"":445,""y"":286,""width"":213,""height"":165}","{}"
set_1_0015.jpg,120396,"{}",28,13,"{""name"":""rect"",""x"":740,""y"":249,""width"":202,""height"":203}","{}"
set_1_0015.jpg,120396,"{}",28,14,"{""name"":""rect"",""x"":1028,""y"":350,""width"":218,""height"":241}","{}"
set_1_0015.jpg,120396,"{}",28,15,"{""name"":""rect"",""x"":1367,""y"":811,""width"":199,""height"":190}","{}"
set_1_0015.jpg,120396,"{}",28,16,"{""name"":""rect"",""x"":1438,""y"":692,""width"":105,""height"":102}","{}"
set_1_0015.jpg,120396,"{}",28,17,"{""name"":""rect"",""x"":1426,""y"":534,""width"":114,""height"":143}","{}"
set_1_0015.jpg,120396,"{}",28,18,"{""name"":""rect"",""x"":672,""y"":83,""width"":178,""height"":278}","{}"
set_1_0015.jpg,120396,"{}",28,19,"{""name"":""rect"",""x"":503,""y"":96,""width"":205,""height"":191}","{}"
set_1_0015.jpg,120396,"{}",28,20,"{""name"":""rect"",""x"":330,""y"":132,""width"":207,""height"":163}","{}"
set_1_0015.jpg,120396,"{}",28,21,"{""name"":""rect"",""x"":75,""y"":107,""width"":215,""height"":205}","{}"
set_1_0015.jpg,120396,"{}",28,22,"{""name"":""rect"",""x"":0,""y"":247,""width"":135,""height"":142}","{}"
set_1_0015.jpg,120396,"{}",28,23,"{""name"":""rect"",""x"":11,""y"":23,""width"":297,""height"":130}","{}"
set_1_0015.jpg,120396,"{}",28,24,"{""name"":""rect"",""x"":380,""y"":4,""width"":199,""height"":131}","{}"
set_1_0015.jpg,120396,"{}",28,25,"{""name"":""rect"",""x"":867,""y"":89,""width"":181,""height"":136}","{}"
set_1_0015.jpg,120396,"{}",28,26,"{""name"":""rect"",""x"":941,""y"":219,""width"":143,""height"":95}","{}"
set_1_0015.jpg,120396,"{}",28,27,"{""name"":""rect"",""x"":1069,""y"":289,""width"":164,""height"":93}","{}"
set_1_0016.jpg,115550,"{}",31,0,"{""name"":""rect"",""x"":223,""y"":390,""width"":241,""height"":152}","{}"
set_1_0016.jpg,115550,"{}",31,1,"{""name"":""rect"",""x"":426,""y"":482,""width"":173,""height"":190}","{}"
set_1_0016.jpg,115550,"{}",31,2,"{""name"":""rect"",""x"":221,""y"":584,""width"":238,""height"":158}","{}"
set_1_0016.jpg,115550,"{}",31,3,"{""name"":""rect"",""x"":628,""y"":496,""width"":185,""height"":184}","{}"
set_1_0016.jpg,115550,"{}",31,4,"{""name"":""rect"",""x"":864,""y"":436,""width"":232,""height"":193}","{}"
set_1_0016.jpg,115550,"{}",31,5,"{""name"":""rect"",""x"":1083,""y"":639,""width"":159,""height"":265}","{}"
set_1_0016.jpg,115550,"{}",31,6,"{""name"":""rect"",""x"":1188,""y"":616,""width"":234,""height"":173}","{}"
set_1_0016.jpg,115550,"{}",31,7,"{""name"":""rect"",""x"":1307,""y"":693,""width"":219,""height"":171}","{}"
set_1_0016.jpg,115550,"{}",31,8,"{""name"":""rect"",""x"":1335,""y"":859,""width"":218,""height"":111}","{}"
set_1_0016.jpg,115550,"{}",31,9,"{""name"":""rect"",""x"":719,""y"":698,""width"":163,""height"":199}","{}"
set_1_0016.jpg,115550,"{}",31,10,"{""name"":""rect"",""x"":897,""y"":685,""width"":185,""height"":191}","{}"
set_1_0016.jpg,115550,"{}",31,11,"{""name"":""rect"",""x"":1066,""y"":385,""width"":196,""height"":228}","{}"
set_1_0016.jpg,115550,"{}",31,12,"{""name"":""rect"",""x"":1269,""y"":386,""width"":169,""height"":135}","{}"
set_1_0016.jpg,115550,"{}",31,13,"{""name"":""rect"",""x"":1020,""y"":250,""width"":246,""height"":134}","{}"
set_1_0016.jpg,115550,"{}",31,14,"{""name"":""rect"",""x"":580,""y"":91,""width"":261,""height"":164}","{}"
set_1_0016.jpg,115550,"{}",31,15,"{""name"":""rect"",""x"":755,""y"":266,""width"":170,""height"":199}","{}"
set_1_0016.jpg,115550,"{}",31,16,"{""name"":""rect"",""x"":599,""y"":333,""width"":135,""height"":194}","{}"
set_1_0016.jpg,115550,"{}",31,17,"{""name"":""rect"",""x"":365,""y"":118,""width"":166,""height"":185}","{}"
set_1_0016.jpg,115550,"{}",31,18,"{""name"":""rect"",""x"":73,""y"":14,""width"":209,""height"":154}","{}"
set_1_0016.jpg,115550,"{}",31,19,"{""name"":""rect"",""x"":1,""y"":225,""width"":167,""height"":194}","{}"
set_1_0016.jpg,115550,"{}",31,20,"{""name"":""rect"",""x"":7,""y"":656,""width"":181,""height"":149}","{}"
set_1_0016.jpg,115550,"{}",31,21,"{""name"":""rect"",""x"":8,""y"":851,""width"":159,""height"":158}","{}"
set_1_0016.jpg,115550,"{}",31,22,"{""name"":""rect"",""x"":123,""y"":962,""width"":249,""height"":112}","{}"
set_1_0016.jpg,115550,"{}",31,23,"{""name"":""rect"",""x"":435,""y"":931,""width"":129,""height"":140}","{}"
set_1_0016.jpg,115550,"{}",31,24,"{""name"":""rect"",""x"":591,""y"":987,""width"":142,""height"":87}","{}"
set_1_0016.jpg,115550,"{}",31,25,"{""name"":""rect"",""x"":509,""y"":770,""width"":167,""height"":172}","{}"
set_1_0016.jpg,115550,"{}",31,26,"{""name"":""rect"",""x"":478,""y"":638,""width"":214,""height"":140}","{}"
set_1_0016.jpg,115550,"{}",31,27,"{""name"":""rect"",""x"":852,""y"":106,""width"":175,""height"":173}","{}"
set_1_0016.jpg,115550,"{}",31,28,"{""name"":""rect"",""x"":668,""y"":2,""width"":171,""height"":125}","{}"
set_1_0016.jpg,115550,"{}",31,29,"{""name"":""rect"",""x"":425,""y"":1,""width"":182,""height"":93}","{}"
